-3001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
    6558 0.0 0.0
    6559 0.0 0.0
    6560 0.0 0.0
    6561 0.0 0.0
-3003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
    1 1.0 0.0
    2 1.0 0.0
    3 0.0 0.0
    5 1.0 0.0
    7 0.0 0.0
    9 1.0 0.0
    12 0.0 0.0
    15 1.0 0.0
    20 0.0 0.0
    22 1.0 0.0
    28 0.0 0.0
    32 1.0 0.0
    40 0.0 0.0
    41 1.0 0.0
    51 1.0 0.0
    55 0.0 0.0
    66 1.0 0.0
    70 0.0 0.0
    80 1.0 0.0
    88 0.0 0.0
    98 1.0 0.0
    106 0.0 0.0
    116 1.0 0.0
    127 0.0 0.0
    137 1.0 0.0
    150 0.0 0.0
    157 1.0 0.0
    174 0.0 0.0
    181 1.0 0.0
    201 0.0 0.0
    205 1.0 0.0
    229 0.0 0.0
    231 1.0 0.0
    257 1.0 0.0
    260 0.0 0.0
    289 1.0 0.0
    292 0.0 0.0
    319 1.0 0.0
    329 0.0 0.0
    354 1.0 0.0
    363 0.0 0.0
    389 1.0 0.0
    400 0.0 0.0
    427 1.0 0.0
    441 0.0 0.0
    465 1.0 0.0
    480 0.0 0.0
    507 1.0 0.0
    524 0.0 0.0
    549 1.0 0.0
    567 0.0 0.0
    593 1.0 0.0
    613 0.0 0.0
    641 1.0 0.0
    659 0.0 0.0
    686 1.0 0.0
    710 0.0 0.0
    737 1.0 0.0
    760 0.0 0.0
    786 1.0 0.0
    811 0.0 0.0
    843 1.0 0.0
    863 0.0 0.0
    896 1.0 0.0
    917 0.0 0.0
    954 1.0 0.0
    975 0.0 0.0
    1012 1.0 0.0
    1032 0.0 0.0
    1072 1.0 0.0
    1087 0.0 0.0
    1136 1.0 0.0
    1147 0.0 0.0
    1199 1.0 0.0
    1203 0.0 0.0
    1263 0.0 0.0
    1270 1.0 0.0
    1328 0.0 0.0
    1337 1.0 0.0
    1388 0.0 0.0
    1411 1.0 0.0
    1453 0.0 0.0
    1482 1.0 0.0
    1517 0.0 0.0
    1557 1.0 0.0
    1581 0.0 0.0
    1630 1.0 0.0
    1643 0.0 0.0
    1705 0.0 0.0
    1711 1.0 0.0
    1773 0.0 0.0
    1796 1.0 0.0
    1840 0.0 0.0
    1876 1.0 0.0
    1907 0.0 0.0
    1962 1.0 0.0
    1971 0.0 0.0
    2033 0.0 0.0
    2052 1.0 0.0
    2101 0.0 0.0
    2146 1.0 0.0
    2167 0.0 0.0
    2230 0.0 0.0
    2236 1.0 0.0
    2296 0.0 0.0
    2334 1.0 0.0
    2363 0.0 0.0
    2423 0.0 0.0
    2435 1.0 0.0
    2488 0.0 0.0
    2533 1.0 0.0
    2548 0.0 0.0
    2609 0.0 0.0
    2644 1.0 0.0
    2673 0.0 0.0
    2731 0.0 0.0
    2753 1.0 0.0
    2815 0.0 0.0
    2859 1.0 0.0
    2900 0.0 0.0
    2961 1.0 0.0
    2988 0.0 0.0
    3058 1.0 0.0
    3082 0.0 0.0
    3163 1.0 0.0
    3178 0.0 0.0
    3256 1.0 0.0
    3276 0.0 0.0
    3360 1.0 0.0
    3379 0.0 0.0
    3456 1.0 0.0
    3487 0.0 0.0
    3555 1.0 0.0
    3593 0.0 0.0
    3651 1.0 0.0
    3705 0.0 0.0
    3746 1.0 0.0
    3815 0.0 0.0
    3834 1.0 0.0
    3921 1.0 0.0
    3937 0.0 0.0
    4014 1.0 0.0
    4057 0.0 0.0
    4108 1.0 0.0
    4172 0.0 0.0
    4193 1.0 0.0
    4278 1.0 0.0
    4299 0.0 0.0
    4360 1.0 0.0
    4421 0.0 0.0
    4450 1.0 0.0
    4526 1.0 0.0
    4544 0.0 0.0
    4613 1.0 0.0
    4672 0.0 0.0
    4694 1.0 0.0
    4770 1.0 0.0
    4796 0.0 0.0
    4850 1.0 0.0
    4921 1.0 0.0
    4922 0.0 0.0
    4923 0.0 0.0
    4924 0.0 0.0
    4925 0.0 0.0
    4926 0.0 0.0
    4929 0.0 0.0
    4932 0.0 0.0
    4933 0.0 0.0
    4934 0.0 0.0
    4936 0.0 0.0
    4942 0.0 0.0
    4944 0.0 0.0
    4948 0.0 0.0
    4949 0.0 0.0
    4957 0.0 0.0
    4958 0.0 0.0
    4961 0.0 0.0
    4962 0.0 0.0
    4967 0.0 0.0
    4971 0.0 0.0
    4976 0.0 0.0
    4977 0.0 0.0
    4983 0.0 0.0
    4991 0.0 0.0
    5000 0.0 0.0
    5007 0.0 0.0
    5008 0.0 0.0
    5022 0.0 0.0
    5025 0.0 0.0
    5035 0.0 0.0
    5037 0.0 0.0
    5053 0.0 0.0
    5054 0.0 0.0
    5071 0.0 0.0
    5072 0.0 0.0
    5085 0.0 0.0
    5092 0.0 0.0
    5109 0.0 0.0
    5113 0.0 0.0
    5129 0.0 0.0
    5133 0.0 0.0
    5151 0.0 0.0
    5155 0.0 0.0
    5174 0.0 0.0
    5182 0.0 0.0
    5199 0.0 0.0
    5211 0.0 0.0
    5223 0.0 0.0
    5232 0.0 0.0
    5253 0.0 0.0
    5260 0.0 0.0
    5281 0.0 0.0
    5292 0.0 0.0
    5306 0.0 0.0
    5324 0.0 0.0
    5339 0.0 0.0
    5354 0.0 0.0
    5367 0.0 0.0
    5387 0.0 0.0
    5403 0.0 0.0
    5418 0.0 0.0
    5435 0.0 0.0
    5453 0.0 0.0
    5470 0.0 0.0
    5484 0.0 0.0
    5507 0.0 0.0
    5521 0.0 0.0
    5541 0.0 0.0
    5550 0.0 0.0
    5577 0.0 0.0
    5586 0.0 0.0
    5616 0.0 0.0
    5620 0.0 0.0
    5650 0.0 0.0
    5652 0.0 0.0
    5689 0.0 0.0
    5691 0.0 0.0
    5724 0.0 0.0
    5732 0.0 0.0
    5755 0.0 0.0
    5770 0.0 0.0
    5792 0.0 0.0
    5807 0.0 0.0
    5826 0.0 0.0
    5847 0.0 0.0
    5858 0.0 0.0
    5885 0.0 0.0
    5888 0.0 0.0
    5923 0.0 0.0
    5924 0.0 0.0
    5953 0.0 0.0
    5964 0.0 0.0
    5983 0.0 0.0
    6002 0.0 0.0
    6008 0.0 0.0
    6037 0.0 0.0
    6040 0.0 0.0
    6066 0.0 0.0
    6077 0.0 0.0
    6092 0.0 0.0
    6109 0.0 0.0
    6118 0.0 0.0
    6140 0.0 0.0
    6144 0.0 0.0
    6162 0.0 0.0
    6178 0.0 0.0
    6186 0.0 0.0
    6206 0.0 0.0
    6211 0.0 0.0
    6226 0.0 0.0
    6239 0.0 0.0
    6244 0.0 0.0
    6258 0.0 0.0
    6269 0.0 0.0
    6274 0.0 0.0
    6287 0.0 0.0
    6294 0.0 0.0
    6308 0.0 0.0
    6318 0.0 0.0
    6327 0.0 0.0
    6341 0.0 0.0
    6346 0.0 0.0
    6362 0.0 0.0
    6364 0.0 0.0
    6382 0.0 0.0
    6383 0.0 0.0
    6401 0.0 0.0
    6403 0.0 0.0
    6418 0.0 0.0
    6421 0.0 0.0
    6434 0.0 0.0
    6437 0.0 0.0
    6449 0.0 0.0
    6454 0.0 0.0
    6464 0.0 0.0
    6470 0.0 0.0
    6476 0.0 0.0
    6485 0.0 0.0
    6489 0.0 0.0
    6499 0.0 0.0
    6500 0.0 0.0
    6508 0.0 0.0
    6512 0.0 0.0
    6518 0.0 0.0
    6524 0.0 0.0
    6526 0.0 0.0
    6532 0.0 0.0
    6534 0.0 0.0
    6539 0.0 0.0
    6543 0.0 0.0
    6544 0.0 0.0
    6549 0.0 0.0
    6550 0.0 0.0
    6553 0.0 0.0
    6555 0.0 0.0
    6556 0.0 0.0
    6558 0.0 0.0
    6559 0.0 0.0
    6560 0.0 0.0
    6561 0.0 0.0
